,clust,Balance,Qual_miles,cc1_miles,Bonus_miles,Bonus_trans,Flight_miles_12mo,Flight_trans_12,Days_since_enroll,Award
3798,8,706,0,1,730,3,100,1,1739,1
3799,1,7698,0,1,0,0,0,0,1734,0
3800,2,72019,0,3,20430,8,0,0,1789,1
3801,3,89876,0,4,51620,17,0,0,1739,0
3802,1,19821,0,1,2525,3,425,1,1731,0
3803,1,6850,0,1,2225,11,0,0,1719,0
3804,8,32091,0,1,8426,17,1000,2,1731,1
3805,1,26055,0,1,3320,14,0,0,1727,0
3806,8,122488,0,1,2800,17,1300,16,1718,1
3807,1,126028,0,3,23974,19,668,1,1716,0
3808,1,94201,0,3,21559,13,0,0,1716,0
3809,1,6240,0,1,0,0,0,0,1679,0
3810,1,13899,0,1,5125,31,0,0,1705,0
3811,8,15832,2376,1,8130,20,500,1,1698,1
3812,1,891,0,1,891,8,0,0,1703,0
3813,1,21787,0,1,1500,5,0,0,1704,0
3814,1,71502,0,2,9482,13,0,0,1699,0
3815,1,3420,0,1,1750,7,0,0,1690,0
3816,2,7535,0,3,18487,20,0,0,1678,1
3817,1,28132,0,1,465,5,0,0,1702,0
3818,8,67329,0,1,6500,3,0,0,1696,1
3819,2,20971,1490,4,43527,34,0,0,1695,1
3820,1,11500,0,1,0,0,0,0,1695,0
3821,1,15275,0,1,2750,8,0,0,1694,0
3822,3,166638,0,5,64572,22,0,0,1697,0
3823,3,86500,0,4,51740,20,0,0,1691,0
3824,1,5500,0,1,5500,11,5500,11,1690,0
3825,1,62121,0,1,3602,9,0,0,1692,0
3826,1,66315,0,1,8096,9,0,0,1689,0
3827,1,4342,0,1,0,0,0,0,1678,0
3828,1,24838,0,1,500,1,0,0,1684,0
3829,8,23165,0,1,5990,15,150,1,1678,1
3830,2,25992,0,3,24333,10,0,0,1678,1
3831,8,59782,0,1,7500,7,2000,4,1681,1
3832,8,64131,1452,1,7676,15,4620,11,1681,1
3833,1,96179,0,3,32069,14,400,2,1667,0
3834,3,101431,0,4,49801,19,0,0,1677,0
3835,1,12824,0,1,500,4,0,0,1677,0
3836,1,130595,0,1,0,0,0,0,1677,0
3837,8,8150,0,1,14135,41,500,2,1676,1
3838,1,22291,0,1,3812,11,578,2,1675,0
3839,1,204693,0,1,5159,5,0,0,1672,0
3840,1,16079,0,1,6085,4,0,0,1670,0
3841,1,10630,0,1,550,6,0,0,1670,0
3842,1,23027,0,1,3375,15,0,0,1669,0
3843,3,112345,0,4,36640,14,0,0,1669,0
3844,1,7500,0,1,2950,8,2850,7,1668,0
3845,1,4351,0,1,0,0,0,0,1659,0
3846,6,97510,1678,5,71609,51,7650,26,1665,1
3847,1,104656,0,1,5000,3,0,0,1663,0
3848,1,9575,0,1,0,0,0,0,1835,0
3849,1,55152,0,3,14630,14,0,0,1662,0
3850,1,12855,0,1,0,0,0,0,1653,0
3851,8,11947,0,1,8099,14,1000,2,1656,1
3852,1,24893,0,1,0,0,0,0,1652,0
3853,1,17534,0,1,0,0,0,0,1656,0
3854,1,37165,0,3,19715,15,0,0,1654,0
3855,2,190730,0,5,78916,28,2450,9,1648,1
3856,8,4680,0,1,135,3,0,0,1646,1
3857,1,10845,0,1,0,0,0,0,1621,0
3858,1,22998,0,1,0,0,0,0,1644,0
3859,1,15635,0,1,410,3,0,0,1612,0
3860,1,35650,0,3,23130,34,0,0,1640,0
3861,1,3126,0,1,100,1,0,0,1634,0
3862,2,33245,0,3,31390,17,0,0,1628,1
3863,8,16152,0,1,6129,19,500,5,1635,1
3864,1,15624,0,1,0,0,0,0,1634,0
3865,1,59151,0,3,11110,13,0,0,1636,0
3866,1,30500,0,1,0,0,0,0,1628,0
3867,3,88404,0,4,37304,29,500,1,1628,0
3868,1,33017,0,2,10333,18,0,0,1622,0
3869,8,16883,0,1,4398,12,500,2,1626,1
3870,1,23188,0,1,1291,8,0,0,1627,0
3871,2,56289,0,3,24051,15,0,0,1628,1
3872,1,5346,0,1,0,0,0,0,1621,0
3873,1,24475,0,1,800,8,800,8,1614,0
3874,1,25753,0,1,3400,21,0,0,1614,0
3875,1,70659,0,2,9178,8,0,0,1622,0
3876,1,1000,0,1,0,0,0,0,1597,0
3877,2,63162,0,3,27564,8,0,0,1600,1
3878,1,17472,0,1,500,1,0,0,1618,0
3879,1,6058,0,1,0,0,0,0,1608,0
3880,1,11005,0,1,5736,3,0,0,1609,0
3881,2,32424,0,4,39635,16,0,0,1584,1
3882,1,31784,0,1,350,1,350,1,1604,0
3883,4,126167,0,5,190160,15,0,0,1612,1
3884,1,17079,0,1,4000,3,0,0,1605,0
3885,1,35493,0,1,0,0,0,0,1602,0
3886,3,84979,0,4,36702,16,0,0,1600,0
3887,1,22029,0,1,2882,14,0,0,1597,0
3888,8,771,0,1,13160,4,0,0,1601,1
3889,1,50416,0,1,4574,13,450,1,1597,0
3890,8,81866,0,1,10000,4,0,0,1591,1
3891,1,85696,0,3,18603,14,0,0,1591,0
3892,1,134882,0,3,15717,14,0,0,1597,0
3893,1,3919,0,1,500,1,0,0,1591,0
3894,1,43310,0,1,10058,13,0,0,1589,0
3895,1,18148,0,1,26,3,0,0,1565,0
3896,1,51653,0,2,11052,14,0,0,1571,0
3897,2,179832,2954,3,18218,20,2500,5,1569,1
3898,1,44324,0,1,650,4,650,4,1583,0
3899,3,90666,0,4,32474,14,0,0,1582,0
3900,8,10741,0,1,6593,8,1108,2,1579,1
3901,1,69954,0,1,8500,5,500,1,1578,0
3902,8,13004,1000,1,13890,39,0,0,1572,1
3903,1,29657,0,1,8092,4,0,0,1592,0
3904,8,11974,0,1,4025,12,2400,6,1565,1
3905,1,18601,0,2,5899,12,0,0,1600,0
3906,1,27604,0,1,1570,6,0,0,1555,0
3907,1,126490,0,1,8808,15,5183,12,1566,0
3908,2,57642,0,4,52176,15,0,0,1564,1
3909,1,14598,0,1,625,5,0,0,1562,0
3910,1,6822,0,1,0,0,0,0,1559,0
3911,1,55922,2273,1,8104,19,4104,16,1552,0
3912,1,9620,0,1,500,1,0,0,1523,0
3913,2,12966,0,3,15021,16,886,3,1553,1
3914,1,39450,0,1,0,0,0,0,1529,0
3915,8,121156,0,1,12245,6,1000,2,1538,1
3916,1,28028,0,1,0,0,0,0,1548,0
3917,3,130748,0,4,65510,37,6349,7,1545,0
3918,1,17481,0,1,0,0,0,0,1535,0
3919,1,5000,0,1,5000,1,0,0,1537,0
3920,1,22885,0,1,1060,2,0,0,1541,0
3921,8,26065,0,1,5600,6,1500,3,1530,1
3922,1,10760,0,1,0,0,0,0,1534,0
3923,8,9312,0,1,3405,8,250,1,1527,1
3924,1,14775,0,1,14275,9,0,0,1519,0
3925,1,8060,0,1,1750,4,0,0,1534,0
3926,1,89222,0,1,0,0,0,0,1528,0
3927,1,16148,0,1,2625,14,0,0,1529,0
3928,1,4316,0,1,1375,4,0,0,1515,0
3929,8,9372,0,1,0,0,0,0,1524,1
3930,2,40424,0,4,44110,26,343,3,1523,1
3931,2,49519,0,3,25762,18,0,0,1522,1
3932,2,37305,0,2,10205,13,0,0,1513,1
3933,1,7273,0,1,375,3,0,0,1517,0
3934,1,76595,0,1,10577,2,9577,1,1515,0
3935,1,33629,0,1,4970,10,150,1,1500,0
3936,8,14440,0,1,365,2,0,0,1502,1
3937,1,62339,0,1,0,0,0,0,1507,0
3938,1,53040,0,1,3960,9,0,0,1595,0
3939,1,40346,0,2,5412,13,0,0,1483,0
3940,1,23835,0,1,0,0,0,0,1488,0
3941,8,17613,0,1,5030,9,0,0,1495,1
3942,1,2131,0,1,405,3,0,0,1480,0
3943,1,20885,0,1,751,12,0,0,1494,0
3944,8,2124,0,1,2324,2,0,0,1487,1
3945,1,62645,0,1,19602,11,0,0,1474,0
3946,1,139032,0,3,19565,17,1150,4,1481,0
3947,1,45533,0,2,12247,20,0,0,1486,0
3948,1,35509,0,3,14204,13,0,0,1486,0
3949,1,170632,0,1,4650,3,0,0,1480,0
3950,1,59650,0,1,5050,16,3950,13,1476,0
3951,1,8273,0,1,0,0,0,0,1474,0
3952,1,5425,0,1,2000,9,0,0,1412,0
3953,8,59927,739,1,3100,3,0,0,1464,1
3954,2,33972,0,3,21029,29,0,0,1467,1
3955,1,71794,0,1,6000,3,0,0,1453,0
3956,1,47301,1005,1,4561,4,0,0,1464,0
3957,1,60854,0,1,5240,5,0,0,1457,0
3958,1,11680,0,1,1460,3,0,0,1459,0
3959,1,13942,0,1,5822,12,0,0,1458,0
3960,1,24917,0,1,3948,14,0,0,1457,0
3961,1,131125,862,1,4993,11,50,1,1443,0
3962,1,19640,0,1,935,3,0,0,1451,0
3963,1,31611,0,1,4030,12,0,0,1457,0
3964,1,16014,0,1,0,0,0,0,1450,0
3965,1,16063,0,1,2330,9,0,0,1447,0
3966,3,91605,0,4,37840,18,0,0,1444,0
3967,1,26504,0,2,10599,29,1000,7,1445,0
3968,1,62907,0,1,3200,3,200,1,1431,0
3969,1,12532,0,1,2069,9,0,0,1445,0
3970,1,52584,0,1,2500,1,0,0,1439,0
3971,1,20954,0,1,375,3,0,0,1438,0
3972,1,35185,0,2,5957,7,0,0,1439,0
3973,2,72297,0,3,16241,16,0,0,1587,1
3974,1,58387,0,3,14581,39,0,0,1435,0
3975,1,9128,0,1,0,0,0,0,1424,0
3976,1,37520,0,1,19924,6,0,0,1432,0
3977,1,9399,0,1,2125,10,0,0,1430,0
3978,2,10071,0,2,27701,16,0,0,1421,1
3979,2,57793,0,3,20959,15,1198,3,1424,1
3980,1,28867,0,3,19169,28,0,0,1425,0
3981,1,1010,0,1,0,0,0,0,1423,0
3982,1,11463,0,1,339,4,0,0,1425,0
3983,1,26173,0,1,305,1,0,0,1418,0
3984,1,404,0,1,550,3,0,0,1418,0
3985,3,59017,0,4,34746,25,0,0,1418,0
3986,1,34235,0,1,18910,7,250,1,1415,0
3987,8,11933,0,1,249,3,79,1,1412,1
3988,1,5000,0,1,2125,3,0,0,1412,0
3989,8,2622,0,1,1625,6,0,0,1404,1
3990,1,11310,0,1,5021,2,0,0,1409,0
3991,1,39142,0,3,14981,28,0,0,1408,0
3992,1,11181,0,1,929,12,0,0,1407,0
3993,1,3974,0,1,365,3,0,0,1397,0
3994,8,18476,0,1,8525,4,200,1,1403,1
3995,8,64385,0,1,981,5,0,0,1395,1
3996,2,73597,0,3,25447,8,0,0,1402,1
3997,1,54899,0,1,500,1,500,1,1401,0
3998,1,3016,0,1,0,0,0,0,1398,0
